,Id,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
165,1454,469,7,Biblioteca Nacional de España,Gilbert 1628,36,http://catalogo.bne.es/uhtbin/cgisirsi/x/0/0/57/5/3?searchdata1=481435{CKEY}&searchfield1=GENERAL^SUBJECT^GENERAL^^&user_id=WEBSERVER,http://bdh-rd.bne.es/viewer.vm?id=0000233367&page=1,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,No,"Anotaciónes manuscritas de propiedad: ""De la Libreria de S. Cayetano de Mad."" ""Librería de S.n Cayetano. Madrid"". Anotación manuscrita de Propiedad tachada: ""De Don García Salzedo Coronel"". Sello: ""BR""","García de Salcedo Coronel (ca. 1592-1651)
Convento de San Cayetano (Madrid)",Yes,A+
166,1455,470,7,Biblioteca Nacional de España,Gilbert 1633,37,http://catalogo.bne.es/uhtbin/cgisirsi/x/0/0/57/5/3?searchdata1=481436{CKEY}&searchfield1=GENERAL^SUBJECT^GENERAL^^&user_id=WEBSERVER,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,online form used,,,None of the ítems you mentioned have any manuscript notes or comments,,Yes,B
167,1456,471,7,Biblioteca Nacional de España,Gilbert 1633,37,http://catalogo.bne.es/uhtbin/cgisirsi/x/0/0/57/5/3?searchdata1=481436{CKEY}&searchfield1=GENERAL^SUBJECT^GENERAL^^&user_id=WEBSERVER,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,online form used,,,"None of the ítems you mentioned have any manuscript notes or comments with the only exception of 7/17355, that shows a manuscript exlibris in f. E1: “Es de la librería del Convento de Santa Bárbara en Madrid”. ",Es de la librería del Convento de Santa Bárbara en Madrid,Yes,C
168,1457,472,7,The National Library of Israel,Gilbert 1600,35,https://www.nli.org.il/he/books/NNL_ALEPH002968471/NLI,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
169,1458,473,7,Wellcome Collection,Gilbert 1600,35,https://wellcomecollection.org/works/e4gk8xu9,https://wellcomecollection.org/works/e4gk8xu9/items,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,I believe the digital images come from copy 1.,,Yes,"Letter by Silvanus Phillips Thompson: This book is much rarer than the first folio Shakespeare, for while of that work no fewer than 156 copies are known to exist, there are only 68 copies of the first folio Gilbert known, and only two have been sold in the book auctions in the last twenty years. (see #785)",,Yes,A+
170,1460,475,7,"University of Amsterdam, Allard Pierson",Gilbert 1600,35,https://pid.uba.uva.nl/ark:/88238/b1990009613780205131,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,p. 47,,Yes,B
171,1461,476,7,TU Delft Library,Gilbert 1633,37,https://tudelft.on.worldcat.org/v2/oclc/842538014,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,warten auf mehr Bilder,engravings bound within respective chapter,,"The texts contain many annotations, but no handwritten remarks. Occasionally, however, an image is bound into the text",,Yes,B
172,1462,477,7,"Rijksuniversiteit Groningen, Universiteitsbibliotheek",Gilbert 1633,37,https://rug.on.worldcat.org/v2/oclc/65619594,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,I checked the book and found none whatsoever. ,,Yes,C
173,1463,478,7,Universiteitsbibliotheek Utrecht,Gilbert 1600,35,https://utrechtuniversity.on.worldcat.org/v2/oclc/974185939,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"There are NO additions, that is to say, on 2 places there is a word corrected. I will upload the images. And there are some lines, indicating probably that for the reader that was an important chapter or sth. 
I have seen ALL the pages.  Just before the title page there is a remnant of some handwriting, but I think it was only used for binding the book. ",,Yes,B
174,1464,479,7,Smith College,Gilbert 1600,35,https://fcaw.library.umass.edu/F/?func=direct&doc_number=012652459&doc_library=FCL01,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"There is a list of errata in the back of the book, and it seems that a past reader fixed these mistakes by hand. It also seems that he made some of his own corrections and marginalia.
I am listing all instances below, divided by category.
Listed Errata: Pages 9, 61, 62, 72, 142, 211, 230
Unlisted Errata: Pages 14, 22, 47
Other Marginalia: Pages 38, 42, 67",,Yes,B
175,1465,480,7,Beinecke Rare Book & Manuscript Library,Gilbert 1633,37,https://hdl.handle.net/10079/bibid/3341148,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,"I have checked all four copies. None have marginalia or hand-written annotations, unfortunately.",,Yes,C
176,1466,481,7,Cushing/Whitney Medical Library,Gilbert 1633,37,https://hdl.handle.net/10079/bibid/3341148,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,,Joan. 1635,Yes,B
177,1467,482,7,Beinecke Rare Book & Manuscript Library,Gilbert 1628,36,https://hdl.handle.net/10079/bibid/3312965,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,sumptibus Ioh. Hallervordij,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,"I have checked all four copies. None have marginalia or hand-written annotations, unfortunately.",,Yes,B
178,1468,483,7,Cushing/Whitney Medical Library,Gilbert 1628,36,https://hdl.handle.net/10079/bibid/3312965,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,,,Yes,B
179,1469,484,7,Beinecke Rare Book & Manuscript Library,Gilbert 1600,35,https://hdl.handle.net/10079/bibid/3306073,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,The only hand-written note I found is an autograph of John Wordsworth in Taylor 222,John Wordsworth,Yes,B
180,1470,485,7,Beinecke Rare Book & Manuscript Library,Gilbert 1600,35,https://hdl.handle.net/10079/bibid/3306073,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"I have checked all four copies. None have marginalia or hand-written annotations, unfortunately.",,Yes,B
181,1471,486,7,Cushing/Whitney Medical Library,Gilbert 1600,35,https://hdl.handle.net/10079/bibid/3306073,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
182,1472,487,7,Cushing/Whitney Medical Library,Gilbert 1600,35,https://hdl.handle.net/10079/bibid/3306073,,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,,facsimile,,,,,No,
183,1473,488,7,"Columbia University Libraries, Butler Library",Gilbert 1600,35,https://clio.columbia.edu/catalog/5537406,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,,,,Yes,"The volume contains the Gilbert first, followed by three titles by Joseph Scaliger. The Gilbert has only a little annotation. For example, there is underlining on pages 7, 12, 13, and 17 (but I saw none on the intervening pages). There was a correction on page 11 to the Greek text, and a marginal note on page 19. The annotation continues in this vein, but sparsely.
I am attaching a pdf with images:
images 1-3 the extensive annotation in the front endleaves
images 4-5 the title page of the Gilbert and a closeup of the signature of the title page
images 6-8  the annotations to pages 11, 17, and 19, as examples of what is there.
There are more substantial annotations to the Scaliger titles. I will send a pdf of those three title pages and sample annotations in a separate email (my email system is sensitive to the size of my attachments)
Yes, the first three images on the pdf were of the  front endleaves of the volume, with their extensive annotations and the diagram.  The first image is the recto of the first free endleaf; the second is the recto of that leaf; the third is the recto of the next leaf.  We have no information about the signature.
    I have attached a pdf with the first seven pages with underlinings or annotations (aside from the three included in yesterday's pdf) in the Gilbert, STC 11883. I am sorry that I don't have time to go through the entire work for you.",Willebrord Snellius?,Yes,A
184,1474,489,7,"Trinity College, The Watkinson Library",Gilbert 1600,35,https://ctw-tc.primo.exlibrisgroup.com/permalink/01CTW_TC/anc2jj/alma993796433703767,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I have examined our copy and can say that there are no marginal annotations in our copy. The only markings made by its previous owner(s) were 1) an ownership inscription at the lower right edge of the title page and 2) a series of textual corrections suggested by the errata instructions that appear on page 240 of the text.
The textual corrections were all made directly to the text (i.e. not supralinearly or in the margin) and occur on pages 9, 11, 47, 62, 72, 130, 142, and 230. On pg. 240 the errata instructions (still legible) were crossed out by a series of diagonal strokes. ",,Yes,B
185,1476,491,7,"Brown University Library, John Carter Brown Library",Gilbert 1600,35,https://bruknow.library.brown.edu/permalink/01BU_INST/9mvq88/alma991031643669706966,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Unfortunately, as much as I would enjoy looking through our copy of the Gilbert (1-SIZE D600 G466d), we lack the staff resources to conduct a thorough examination. As described in the catalog record, the volume is fragile, with a detached cover and pages, and there are manuscript annotations scattered through (I've seen three in a not-very-thorough viewing). I could send a sampling, but I don't know if this will be helpful to you?",,,,,Yes,B
186,1477,492,7,Brandeis Library,Gilbert 1600,35,https://search.library.brandeis.edu/permalink/01BRAND_INST/nmaao4/alma9910846000101921,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,"Donated by Bern Dibner
Bernardus ... Legit anno MDC#LI
",Yes,B
187,1478,493,7,"McGill University Library, Osler Library of the History of Medicine",Gilbert 1600,35,https://mcgill.on.worldcat.org/v2/oclc/4334222,http://public-content.library.mcgill.ca/digitization/osl_guilielmi-gilberti-colcestrensis_folioWZ250G466g1600.pdf,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,,,,,"Very briefly, there are marks in the book, but not really notes. I attached a few examples of the types of marks, including chapter headings. The mark on p. 18 is the only one of its kind, and I didn't spot anything more elaborate. I didn't take picture of the corrections, of which there are a few, including a comment in pencil that I believe would have been made by the first Osler Librarian, W.W. Francis (sorry I took out the slip before taking a picture of that). Then there are several instances of underlining, without comment.",,Yes,A+
188,1479,494,7,"Johns Hopkins Libraries, The Sheridan Libraries",Gilbert 1633,37,https://catalyst.library.jhu.edu/catalog/bib_822078,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,"I have had a chance to look through both volumes and, unfortunately, there are no annotations or comments of any kind in either volume.",,Yes,C
189,1480,495,7,"Johns Hopkins Libraries, The Sheridan Libraries",Gilbert 1600,35,https://catalyst.library.jhu.edu/catalog/bib_763378,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"I have had a chance to look through both volumes and, unfortunately, there are no annotations or comments of any kind in either volume.",,Yes,B
190,1481,496,7,Lehigh University Libraries,Gilbert 1600,35,https://asa.lib.lehigh.edu/Record/258712,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"My colleagues and I checked the book from cover to cover and found only one note/marginalia/marking on the title page.
Campanella on title page",,Yes,B
191,1482,497,7,Lafayette College libraries,Gilbert 1600,35,https://libcat.lafayette.edu/Record/in00000229700,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,scans mehrfach erhalten,,Yes,english translations,,Yes,B
192,1483,498,7,The Morgan Library,Gilbert 1600,35,http://corsair.themorgan.org/vwebv/holdingsInfo?bibId=173057,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,,"Printed and handwritten bookseller's description, and facsimile of title page of the 1628 edition, originally laid in, now in departmental file.",,Yes,,"Buddle Atkinson (family), armorial bookplate, about 1850 (front pastedown); Alfred M. Mayer, May 1872, and Alfred G. Mayer, signatures (front endleaf 1 verso) and Mayer (family), armorial bookplate (rear pastedown); Pierpont Morgan Library, gift of A. Hyatt Mayor, 1969.",Yes,A+
193,1484,499,7,"Smithsonian Libraries, Dibner Library",Gilbert 1600,35,https://siris-libraries.si.edu/ipac20/ipac.jsp?menu=search&aspect=power&profile=liball&index=UTILEXP&term=4334222,https://archive.org/details/GuilielmiGilber00Gilb,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,,,,"mark from the library of H. F. d'Aguesseau, 1668-1751 (Chancellor of France).",Yes,A+
194,1485,500,7,The University of Chicago Library,Gilbert 1600,35,http://pi.lib.uchicago.edu/1001/cat/bib/2433078,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,I’ve examined our copy and did not find any markings or marginal notes.,,Yes,C
195,1486,501,7,"Carnegie Mellon University Libraries, Posner Memorial Collection",Gilbert 1600,35,https://cmu.primo.exlibrisgroup.com/permalink/01CMU_INST/6lpsnm/alma991005445709704436,http://posner.library.cmu.edu/Posner/books/book.cgi?call=538_G46D,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,,,,,Yes,A+
196,1487,502,7,"Carnegie Mellon University Libraries, Posner Memorial Collection",Gilbert 1600,35,https://cmu.primo.exlibrisgroup.com/permalink/01CMU_INST/6lpsnm/alma991005445709704436,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,nicht online,,,"I’ve since checked our second Gilbert; it’s also devoid of major annotations, but there is one inked correction on page 47, changing ‘Non rapiens’ to ‘aut rapiens’. I’ve attached a photograph",,Yes,B
197,1488,503,7,University of Wisconsin-Madison Libraries,Gilbert 1600,35,https://search.library.wisc.edu/catalog/999567557302121,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,unfortunately there were no annotations except for on the title page of the 1600 book,,Yes,B
198,1489,504,7,The Lilly Library,Gilbert 1600,35,https://iucat.iu.edu/catalog/2335075,,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,microform,,,,,No,
199,1490,505,7,The Lilly Library,Gilbert 1600,35,https://iucat.iu.edu/catalog/7469820,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
200,1491,506,7,The Bakken Museum Library,Gilbert 1633,37,http://bakken.worldcat.org/oclc/18129278,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,drawing of female and male person (man and woman)!!,,Yes,B
201,1492,507,7,The Bakken Museum Library,Gilbert 1600,35,http://bakken.worldcat.org/oclc/4334222,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,there are no handwritten edits in our copy,,Yes,B
202,1493,508,7,Illinois University Library,Gilbert 1600,35,https://i-share-uiu.primo.exlibrisgroup.com/permalink/01CARLI_UIU/gpjosq/alma99203748012205899,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,I took a look at the book as requested and did not locate any markings or marginalia within. I took a snap of the contemporary binding with its title on the off-chance that was of interest and uploaded it as requested.,,Yes,B
203,1494,509,7,"Linda Hall Library of Science, Engineering & Technology",Gilbert 1600,35,https://catalog.lindahall.org/permalink/01LINDAHALL_INST/19lda7s/alma995515223405961,https://catalog.lindahall.org/discovery/delivery/01LINDAHALL_INST:LHL/1289407950005961?lang=en&viewerServiceCode=AlmaViewer,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,Yes,A+
204,1495,510,7,University of Oklahoma Libraries,Gilbert 1600,35,https://ou-primo.hosted.exlibrisgroup.com/permalink/f/sl6asd/NORMANLAW_ALMA21405435180002042,https://repository.ou.edu/uuid/c2ab8b28-1ffb-5183-a8f8-078644208d5a?solr_nav%5Bid%5D=7b2201e4f243f69be74c&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=1#page/1/mode/2up,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,"no download option, asked for help",,,,,Yes,A+
205,1496,511,7,Harry Ransom Center,Gilbert 1628,36,https://search.lib.utexas.edu/permalink/01UTAU_INST/be14ds/alma991019195489706011,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,"I have examined both volumes, cover to cover, and there is only one page in one volume, the London ed. of 1600, that has an early annotation.",Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,,,Yes,B
206,1497,512,7,Harry Ransom Center,Gilbert 1600,35,https://search.lib.utexas.edu/permalink/01UTAU_INST/be14ds/alma991058035707306011,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Sheet 4v has different state in this copy.,Yes,"I have examined both volumes, cover to cover, and there is only one page in one volume, the London ed. of 1600, that has an early annotation. Our copy has a library stamp on the title-page that I have not yet identified, and there is a single annotation near the beginning in an early (or earlyish) hand
",,Yes,B
207,1498,513,7,"The Bancroft Library, University of California",Gilbert 1600,35,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991008831199706532,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
208,1499,514,7,Stanford Libraries,Gilbert 1600,35,https://searchworks.stanford.edu/view/1214752,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"identisch mit #750? Nein
Our edition is different than the image you provided, and I have included a photograph.",,,"There are a number of pages with an ""X"" in the margin but I can't tell if that is modern or not. There are a few legitimate annotations. Of interest is the cover, which was old paper used for the support. I scanned those, also.","Herbert McLean Evans
It appears this book came with the Barchas Collection in 1986, and there in a note about the previous owner:  Provenance: Herbert McLean Evans (bookplate).",Yes,B
209,1500,515,7,Claremont Colleges Library,Gilbert 1600,35,https://ccl.on.worldcat.org/v2/search/detail/4334222?queryString=no%3A4334222,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,,,Yes,I consulted the volume today and found annotations on 140 pages. french translation,,Yes,A+
